reg	node1	node2	MI	MIC	Theta	Theta_T	Theta_Tn	Sigma	Sigma_null	T	T_null	Tn	Tn_null	P	P_T	P_Tn
GATA1	NFATC4	THRB	0.13184655900882536	0.11021909191808303	1.4516733155382604	1.5890287200986277	0.9047924486775845	0.1334164557415935	0.0816570939668804	0.3676133663407448	0.21566844749577613	0.0736866146197821	0.1595221671145558	0.0842	0.0676	0.8182
KLF5	GATA1	TAL1	0.42381884756143773	0.3477348324442892	3.0254299950096546	3.5592615768551967	1.0600865492885687	0.27099232544524793	0.13009619526568222	0.8243270502603108	0.358751966109735	0.11065258271140621	0.24702306168162186	0.0038	0.0004	0.8566
FOXO4	LHX6	TEAD1	0.11611224790659902	0.15223964204185864	2.3278025592821696	1.6823169002106289	1.842607574381214	0.16129048758392378	0.07844200205588879	0.36572315415641476	0.20571899058758972	0.32812917749897097	0.15356921228276876	0.0206	0.0598	0.0486
HOXA3	HES1	HOXA9	0.0	0.029760548238653504	0.43079868268498184	0.5340995802555895	0.4669208914200596	0.037177023108233946	0.05042784600767792	0.08597674316000381	0.12853284091842948	0.06282599803326372	0.0985749158930839	0.6394	0.6782	0.6334
KDM2B	HOXA9	KLF2	0.08847374439976896	0.08801558209161824	0.43754988129960287	0.12400858292195752	0.5274612017583098	0.07254109242199655	0.057711324532329834	0.15912347378687985	0.14809560369896782	0.15912347378687985	0.11362996745490195	0.2862	0.394	0.252
MEIS1	FOXC1	PKNOX2	0.07759919938180415	0.04903655243210068	0.12157577868046407	0.2641193394503989	0.33795155023458306	0.06202450326773403	0.06624663332873411	0.14709463565846592	0.17122443912403515	0.09808812650203746	0.12785716933234043	0.504	0.5618	0.576
AHR	ESR1	MEIS1	0.12268140610027567	0.04756523374598691	0.3928910344835117	0.43333915079069424	0.31736742760482684	0.044405902886646566	0.057210757798141824	0.1097505156837757	0.14664446078981344	0.08554150316207032	0.11167275801885941	0.6164	0.6324	0.5646
HOXB1	LMX1B	MAFB	0.08940851584717802	0.03748438913330769	0.1992639703695143	0.1925686148883087	0.25664052064151166	0.055264446837708134	0.06183349815980914	0.1424512527617181	0.15913228805705745	0.14224427632736347	0.12063202466770158	0.539	0.5346	0.3448
HOXA5	HOXB8	NR5A1	0.0707173921390214	0.01776648704134596	0.8318424607780465	0.8862122009770956	0.7268881132909892	0.022121486782543366	0.04741481014573746	0.05071861492199892	0.12033078113484622	0.03811382028473087	0.09286668145108658	0.7824	0.8036	0.7294
HIVEP2	GATA2	TEAD3	0.0753755407383041	0.14265849775809575	1.7845180667637586	2.267857311490077	0.24944420433652673	0.10495904712560046	0.04927659747633948	0.30891514734840886	0.12535636585045196	0.11615675127558989	0.09678749595959085	0.0542	0.028	0.342
HOXA5	PBX3	WT1	0.07639183768587365	0.09564022285121351	0.2518787250712	0.27144595637773	0.5938332237498928	0.055223315398639845	0.047569073816101926	0.14213384695318165	0.12077968716324002	0.13765422703617958	0.09327180094506561	0.3586	0.3452	0.2432
HOXB2	GATA1	MEIS1	0.09050041015192045	0.05877628556564422	0.20274790595682243	0.10597860398896371	0.48234555870633267	0.05336626556515338	0.047255358253032585	0.1281112052751161	0.11987651775971944	0.1281112052751161	0.09236065141298958	0.38	0.4134	0.2758
PBX1	GATA2	NR5A1	0.12308002696276832	0.08790605595977326	0.14494076188123295	0.14666591378605906	1.5696716544517748	0.08139627143354378	0.07620623499465498	0.21340218383958343	0.19943237242975803	0.0	0.1474240775286192	0.406	0.4	0.9712
RELA	MEF2C	TP63	0.0	0.16378969442222316	2.5804078056454074	2.605106200896909	0.7521612012911494	0.12882801464472327	0.048163100676840834	0.3325369612643394	0.12239861208105798	0.15316028895026834	0.09494484703100084	0.0174	0.0176	0.2038
HOXA2	HOXA13	NR5A1	0.04582067173424065	0.041810974166816936	0.3433900315447057	0.34071418549477206	0.077180521145171	0.05830883166045253	0.04766243765259673	0.14862061823592154	0.12131208614677043	0.08818636563775839	0.09405443589044073	0.3246	0.3218	0.4664
IRF8	MEIS1	OLIG1	0.007781617842502975	0.0885951344220934	1.869898324563111	1.4076785078056457	1.2819010984299506	0.10933801490190126	0.05033584867276612	0.24346374689700756	0.12821683953325463	0.19936117463267045	0.09862422385280538	0.0484	0.0898	0.112
RBPJ	AR	EBF1	0.05567086574552116	0.03649730648438787	0.17160397403930006	0.19450135442566927	0.5669988300938464	0.053906647546799004	0.04862868826362917	0.13888375788590412	0.12345292899046859	0.13888375788590412	0.09574202510757077	0.3906	0.379	0.253
VDR	CEBPA	NR5A1	0.0	0.09344504275648133	3.201466969469113	3.224010674672435	3.7157412675347907	0.1448633925943311	0.04705815489171898	0.37403552605237844	0.11958472252597663	0.37403552605237844	0.09293299751844097	0.006	0.0066	0.0044
MEIS1	GATA3	POU4F1	0.0	0.07111517657846145	0.7705816037004372	0.5022837372757826	0.8930591106685529	0.07193290948079849	0.0478332738307529	0.16181606570934726	0.1213803123730692	0.16181606570934726	0.09398043397977032	0.2026	0.2776	0.1742
HOXB6	HOXA1	HOXA5	0.4553318279352059	0.25129984548588497	0.998363935700892	1.0957401652427816	1.8947559416369262	0.1691675257545844	0.12413850797188336	0.47809531902857927	0.34115699862191096	0.47809531902857927	0.2394954430587477	0.1556	0.1358	0.0422
NFKB1	BCL6B	EGR2	0.06887719261759928	0.0694363234930643	1.9088523440179048	1.9286509679607766	2.3729645831461297	0.10682977382808719	0.048407782782079425	0.2758221156524352	0.1231209615993515	0.2758221156524352	0.09628829449846205	0.0432	0.0406	0.0248
TBX19	HES4	PAX8	0.0	0.08027439072455955	0.361423674018101	0.2844164045807007	0.026240999214893115	0.061164716606777095	0.04987016521854515	0.14997209965536085	0.12692319656228468	0.09936695156122344	0.09734326554814457	0.321	0.3438	0.4238
HES1	HOXA1	HOXB8	0.24341454900558768	0.1790277856909535	0.21537723962457292	0.1703492490005872	0.21644716957133886	0.08474691706454042	0.09270987080598099	0.26515775233228656	0.24812687157640598	0.15712111962112107	0.17863123374228757	0.5486	0.3906	0.5416
STAT3	NR5A2	OLIG2	0.041643503199614074	0.016685090243332024	1.1516193071850849	1.1752114771278972	1.0049837278807456	0.0212370603005684	0.05878623267731323	0.05085389287074493	0.1509337416109132	0.032571558345915186	0.11461151125529392	0.8934	0.9016	0.8442
POU4F1	HOXA2	HOXA7	0.8155154551505333	0.6956507728340335	0.1991767100998885	0.3269237423747909	0.08889072185481893	0.13449137482081377	0.14463963511521216	0.35301901801901825	0.4004648307015565	0.2926635864135865	0.2798483692735535	0.557	0.6036	0.42
PPARG	MYF6	TAL1	0.0	0.025585682565912204	0.34039751524351763	0.32195219284845444	0.038481859386478	0.03715497298748854	0.04764682399818399	0.09552966574755306	0.12114895682514425	0.09552966574755306	0.09263665732740137	0.593	0.5818	0.4192
HOXB7	HOXA9	HOXB2	0.5304984163356457	0.23304823242995415	0.9423744777047065	1.3716979529182816	0.8609417861171456	0.12378185630265166	0.0884344583425465	0.3731893487775839	0.23513606451442348	0.0849596107474917	0.17003988714429166	0.1668	0.0942	0.8088
NFKB1	EGR2	NR5A1	0.0980501929927291	0.10433111459409669	1.0813895729012837	1.0173068922058717	1.437746215910679	0.08353784955399093	0.05001093854409849	0.20894746521681418	0.12730477181105385	0.20894746521681418	0.09854573429735276	0.1392	0.1514	0.0914
IRX1	HOXA2	HOXA5	0.9404384530945529	0.8036767633267425	0.9712111666590569	1.2142120279223412	0.16924082625507686	0.195747431016716	0.14483984471772984	0.5803915168079254	0.4004150901226168	0.25539442039442006	0.2805801980940763	0.1684	0.1184	0.5224
HSF1	FOXC1	FOXD2	0.16926068190935473	0.0975677959078185	1.6205407655739288	1.375659267308932	1.9046283076778858	0.12581753913168076	0.06942761739129767	0.30618587226619187	0.17995222708116793	0.30618587226619187	0.13544052360761488	0.064	0.0916	0.0468
MSX2	GATA5	GLI2	0.00024206464513598647	0.019518035315586067	0.2664108602613523	0.2810683490655653	0.06839424828230917	0.039036070631172134	0.04729465896057045	0.09759017657793034	0.12009654809782982	0.09759017657793034	0.09236543941103668	0.5604	0.5644	0.3982
FOXC1	FOSL1	KLF4	0.08657079977580606	0.04226532501407006	0.4440192332616039	0.542288649736175	0.050718270104805944	0.05415843325490804	0.06961419380764879	0.13084263663297735	0.1807997358628576	0.13084263663297735	0.13534050407886244	0.6504	0.6866	0.4664
MEIS2	LHX6	NR2F1	0.0	0.06000761253963938	2.147294265434552	2.0883667858682498	1.043873090582877	0.11349257916497238	0.0473492818776014	0.2867596176928784	0.12025568247275419	0.013278445005318495	0.09241318489407797	0.034	0.0372	0.8466
GATA1	ESR1	STAT4	0.10844953693492387	0.11896817327350453	0.7232056865964398	0.7706833585081674	0.25147646783299993	0.0928046830034385	0.06787133937584343	0.24618357336683427	0.1758271629424033	0.11017962205605292	0.13245647772144734	0.2126	0.1988	0.5482
HOXA9	POU4F1	TAL1	0.0729270314620658	0.09290249716922898	0.8541640524591535	0.7481964231691522	0.6389604934091945	0.08321310279239112	0.05562998838084359	0.205417883997699	0.14226601084031718	0.16128811741879168	0.10955536658638707	0.1856	0.2044	0.233
HOXB3	GATA1	SIX3	0.0	0.008102989008236606	1.1630488990288634	1.144183040096762	0.8497741697738931	0.01124009407849934	0.048049515279178084	0.028601942035202832	0.12205850721752333	0.028601942035202832	0.09476132314128709	0.8914	0.8898	0.786
HOXB8	BHLHE41	MEIS1	0.06645895631836218	0.11438539403668173	2.9999378752839414	3.122792623989898	3.100115739613945	0.1392944975226121	0.04782872383455204	0.366528819795672	0.12159510184196226	0.32297913687619584	0.09327419139487143	0.0092	0.0066	0.0076
HOXA3	EBF1	SIX3	0.0	0.01387810985356941	0.8159678990368617	0.8215340206241756	0.4783107121904031	0.027756219707138822	0.05382381627208148	0.06939054926784705	0.13751572751904956	0.06939054926784705	0.10757391381725458	0.7826	0.7824	0.638
MSX2	ETV1	GATA1	0.010162050878235185	0.06344783947451411	0.906688266116727	1.0391144408635502	0.7121351466744671	0.07499267057014058	0.04727222161208177	0.20249573342899385	0.12023595554060462	0.039204569971421854	0.09260313500027646	0.1758	0.1496	0.7256
CREB1	EGR1	POU4F1	0.006555505074283374	0.09430898428276935	1.9117551399018426	1.953469806650526	2.133586081337323	0.10523331198366766	0.047279508600269776	0.2730634655403388	0.12006788635595377	0.25377221617723933	0.0935532591460068	0.0432	0.0418	0.037
FOXC1	KLF1	NR2F2	0.05030190744810259	0.09413485027841687	0.24670021304434916	0.04527612242030158	0.13779185882625342	0.08811411756100575	0.07921644142629677	0.2035596729294662	0.2079183230904974	0.16703547589720014	0.15395288409510294	0.3604	0.472	0.3958
HOXA3	HOXB5	NR2F2	0.06510533004047092	0.027897875293505736	0.22907035821484295	0.19485396351323772	0.5548556664400855	0.05579575058701147	0.04875487511955649	0.13948937646752868	0.1240144973092245	0.13948937646752868	0.0972594234968162	0.362	0.3708	0.2504
CREB1	NR5A1	TP63	0.005253742781326842	0.14563555016697655	2.5181803626283714	2.3494050763424323	1.9108335095715034	0.12574387160704778	0.04754610447833276	0.30955704844696585	0.12090237927143173	0.23811105534129373	0.09326905625333441	0.0194	0.0244	0.0456
HOXA3	NR5A1	NR5A2	0.030745911891138178	0.0552411258820487	0.6035071615289882	0.35884845358291995	0.41729981574362623	0.06472831739550404	0.04644904778588788	0.14571440273125447	0.11773745951322422	0.12207878157964913	0.0911262682404137	0.2558	0.3276	0.2892
MSX2	GATA5	HOXB1	0.43079587017124155	0.1303439777609631	0.6711712701873955	0.6586815728198582	0.8307867944140663	0.0883191744671372	0.0654434991214553	0.22823739219465766	0.16918951040611221	0.1997676414510452	0.12769463289813984	0.2198	0.2238	0.1884
MSX2	ETV1	HES1	0.009556604810232017	0.0679352063240466	0.7191511471029862	0.6718902026529554	0.70316169501419	0.044258137915860946	0.06918597461575071	0.1179373248297404	0.17969505548812273	0.0730776269940363	0.13529250660665396	0.755	0.7344	0.7376
HOXB7	GATA1	HOXB6	0.001397981863088038	0.02118234691919545	0.9854813761123468	1.0377387927413453	0.8865965150974333	0.01790117584070756	0.048433317904941285	0.040029076418993004	0.12307720973546811	0.02689441647811197	0.0943176183032467	0.835	0.8524	0.795
IRX2	LHX6	NR2F2	0.0	0.05677894493023263	1.3702141069429739	1.4324031958076144	1.013971587533224	0.08976468199478872	0.046900742173366906	0.2344669104001711	0.11894730591819185	0.014431710821628307	0.09239651925243338	0.097	0.0934	0.8348
ZNF202	MAFB	TEAD3	0.0	0.0	1.5694935162538861	1.5426726279097809	1.2528060287071694	0.0	0.04884799487552844	0.0	0.12423903758597699	0.0	0.09609714083493047	0.9572	0.9572	0.8998
MYF6	CREB5	MEF2C	0.05902170735874357	0.034299603365566346	0.4256126944901985	0.364670719798079	0.7894645980433708	0.06859920673113269	0.05491981996473537	0.17149801682783172	0.14088088269176885	0.17149801682783172	0.10779246007056088	0.2992	0.3192	0.192
GATA2	HOXB6	PBX1	0.16050509236454547	0.1976568106436558	1.8539035250522875	2.0737505127732287	0.027435557346837385	0.12038430215849194	0.05938628887635633	0.33139349627379566	0.152441228847741	0.11243749680344717	0.11469835908645257	0.0462	0.0308	0.4512
FOXC1	GLI3	PBX1	0.27485493659891036	0.153919197352666	1.042055402857476	0.8685892290843041	1.768043690683064	0.13385150487697814	0.09448441487257817	0.3420527929695645	0.2533660359367312	0.0008519365620620611	0.18157644815274634	0.1434	0.1808	0.9888
MEF2C	ESRRB	TAL1	0.0	0.012857265360607339	1.067033190741522	1.0557810770530642	0.7244427210927682	0.017369707578650955	0.05128250121513986	0.04373441360784147	0.1305933903270591	0.04373441360784147	0.09971440255431273	0.8616	0.861	0.7346
MEIS1	ATF3	MEF2C	0.021180509678268233	0.08243103980602076	0.4979788808415234	0.2267575647118128	0.5996051614330924	0.07343213482195338	0.05701590168270011	0.16582347642728523	0.1462771170129158	0.16252757890487635	0.11272860094807761	0.2798	0.3642	0.2424
MSX2	HES1	LMX1B	0.04443917904641337	0.058393731160951215	1.2152809956179267	1.2314617750603043	0.2089703353240959	0.08403878550678288	0.0469489746943337	0.21576569560015413	0.11897113449021259	0.07620296020460193	0.09179117054855064	0.116	0.1166	0.5178
HOXB7	HOXB3	HOXB6	0.7937088283347764	0.382230810815525	3.675010188425946	3.082004960144897	3.8493793738810784	0.3200053295023082	0.13822400663798226	0.8093088935712442	0.3821608214405834	0.8093088935712442	0.26526276262015674	0.0012	0.0032	0.0006
HOXB3	NR2F1	POU4F1	0.038321766738526275	0.057907317707685646	0.3491932467993653	0.4823609556623569	0.19570764244769123	0.06199833227552763	0.050901664028543514	0.16936754757817907	0.12970553668389717	0.11559127051156137	0.10020906058892094	0.3164	0.2722	0.3576
HOXA9	GFI1B	IRX1	0.055692768243035484	0.09133583342585583	2.255312881131773	2.1661775441343347	0.731158252894333	0.1223884057483346	0.05094186978715522	0.3068502541805733	0.12955920640327667	0.1570213412318675	0.10001677371209604	0.0266	0.0296	0.21
MEIS1	GFI1B	POU4F1	0.015770313644903222	0.08397457762404743	3.0418397581495125	3.046011906558042	3.5042594760051187	0.14288723713566406	0.048171177898552256	0.36677368458001025	0.12231042774427207	0.36677368458001025	0.09603792411852931	0.0078	0.0072	0.0044
E2F4	ETV4	KLF4	0.013533388468030871	0.021776754278104615	0.8341908967139712	0.8787529995830272	0.5483393307786104	0.02404875328302893	0.05058682553121027	0.056422245403000115	0.1286817596896726	0.056422245403000115	0.09944762730954188	0.7886	0.8036	0.6634
HOXA2	GLI3	HOXA9	0.10703730135005562	0.05048686282301542	1.356334064008902	1.329137753172959	1.753176551948725	0.09310769301227047	0.05077950238096348	0.23628142829828036	0.12928220522793535	0.23628142829828036	0.10100874802046676	0.0972	0.1046	0.0606
RBPJ	POU4F1	TBX21	0.0	0.007201894263187914	1.0477755260360255	1.0385900194167634	0.73945768357513	0.014403788526375826	0.04634524984081043	0.03600947131593957	0.11761280628745467	0.03600947131593957	0.09143740267828243	0.8498	0.848	0.7358
RELA	CEBPB	JUN	0.08016086733718852	0.08100457487005701	1.4454658974213097	1.6193472111399876	1.3255833923191513	0.09804279092538071	0.05185263860938871	0.2667199546767043	0.1322135661841289	0.20671362998711884	0.10221532738304535	0.0854	0.067	0.1028
CEBPG	FOXA3	NKX3-1	0.018322210597168098	0.0715441024398952	0.7051766725693048	0.8594187597448008	0.3227225913350511	0.07812025879103009	0.05541306005889031	0.21360395326786397	0.14160900506928134	0.13464541993953794	0.10832705959005794	0.2262	0.1842	0.3194
MEOX2	PBX1	TBX15	0.08659857053753273	0.03708503725277783	0.5626328291588031	0.7814439425232019	0.4300939448419425	0.04553235636000826	0.06405145799362492	0.09777359442489697	0.16551136561093832	0.08765159183899218	0.12402523258013903	0.687	0.7752	0.6224
CREB1	ETV4	HOXA5	0.0	0.020936565715222157	0.4092076350895633	0.43143608534114175	1.3413767156248517	0.04187313143044431	0.05489007378288288	0.10468282857611078	0.1405110248994848	0.0	0.10724516296675295	0.628	0.6346	0.928
ALX4	FOXI1	IRX1	0.0	0.07226359678488121	1.239470954737846	1.4438551191896243	1.125834960670049	0.08873943212203853	0.04988408241047058	0.24421377196877847	0.12700272949987387	0.18351300956463135	0.0972337611775685	0.1138	0.0874	0.1338
MEF2C	CDX2	HOXA5	0.0	0.025094729114390903	0.5278891325721349	0.4939087620316914	0.15315734729577452	0.03167503770913737	0.04812006141150244	0.08254888079587808	0.12221313379075031	0.08254888079587808	0.0941231958680301	0.6702	0.654	0.4948
NFATC1	EGR1	GATA1	0.0	0.04519800947214172	0.23722775904588286	0.4107084791035907	0.33946110504637045	0.0563408709513792	0.0644485152679672	0.12957842269821596	0.16647935768356456	0.09641162466249265	0.12586703367847057	0.5462	0.6198	0.5858
TGIF1	LHX6	SIX3	0.0	0.018618527664029473	1.215615931461259	1.198939717731695	0.9600337501206088	0.016245728457818014	0.05653779565056598	0.04098549530110862	0.14460283907361876	0.030379649930108332	0.10991266989334121	0.9058	0.904	0.8268
HOXB2	GLI3	NR2F2	0.2623955947210246	0.12107312729922248	1.10976026443219	0.9474103157123662	1.292120893430724	0.12152951639917116	0.08182985367223168	0.3062347241279013	0.2156420729766898	0.28269434269434224	0.15960313691655997	0.1342	0.1646	0.106
MSX2	HEY1	SOX18	0.0	0.04555159075630808	0.6888108345193166	0.7403209351487027	1.0519356248237592	0.07144055448129828	0.04989353473162558	0.1871893459167242	0.12717618513168522	0.016363587903928778	0.09947521313898214	0.223	0.2114	0.8512
KDM2B	EGR2	KLF4	0.2277625524677962	0.1598292803515034	0.7832465717117942	0.594734734822226	1.181288707171003	0.08078401505157393	0.11314859846934901	0.2414703586174176	0.3086081272401634	0.08053437303437327	0.21732605062683374	0.7732	0.7058	0.8976
